question_id	year	exam_phase	subject	question_number	question_text	alternatives
ITA-MC-2012-SP-FIS-Q004	2012	single_phase	fisica	4	Apoiado sobre patins numa superf´ıcie horizontal sem atrito, um atirador dispara um proj´etil de massa m com velocidade v contra um alvo a uma distˆancia d. Antes do disparo, a massa total do atirador e seus equipamentos ´e M. Sendo vs a velocidade do som no ar e desprezando a perda de energia em todo o processo, quanto tempo ap´os o disparo o atirador ouviria o ru´ıdo do impacto do proj´etil no alvo? d(vs+v)(M−m) d(vs−v)(M+m) d(vs−v)(M−m)	A:  || B:  || C:  || D: v(Mvs−m(vs−v)) v(Mvs+m(vs+v)) || E: v(Mvs−m(vs+v)) v(Mvs+m(vs+v)) v(Mvs+m(vs+v)) d(vs+v)(M−m) d(vs+v)(M+m)
ITA-MC-2012-SP-FIS-Q005	2012	single_phase	fisica	5	Um gerador el´etrico alimenta um circuito cuja resistˆencia equivalente varia de 50 a 150 Ω, dependendo das condi¸c˜oes de uso desse circuito. Lembrando que, com resistˆencia m´ınima, a potˆencia ´util do gerador ´e m´axima, ent˜ao, o rendimento do gerador na situa¸c˜ao de resistˆencia m´axima, ´e igual a	A: 0,25. || B: 0,50. || C: 0,67. || D: 0,75 || E: 0,90.
ITA-MC-2012-SP-FIS-Q006	2012	single_phase	fisica	6	Um funil que gira com velocidade angular uniforme em torno do seu eixo vertical de simetria apresenta uma superf´ıcie cˆonica que forma um ˆangulo θ com a horizontal, conforme a ﬁgura. Sobre esta supef´ıcie, uma pequena esfera gira com a mesma velocidade angular mantendo-se a uma distˆancia d do eixo de rota¸c˜ao. Nestas condi¸c˜oes, o per´ıodo de rota¸c˜ao do funil ´e dado por p	A: 2π d/g senθ. p || B: 2π d/g cos θ. b d p || C: 2π d/g tan θ. θ ////////// p || D: 2π 2d/g sen2θ. p || E: 2π d cos θ/g tan θ
ITA-MC-2012-SP-FIS-Q007	2012	single_phase	fisica	7	No interior de um carrinho de massa M mantido em repouso, uma mola de constante el´astica k encontra-se comprimida de uma distˆancia x, tendo uma extremidade presa e a outra conectada a um bloco de massa m, conforme a ﬁgura. Sendo o sistema ent˜ao abandonado e considerando que n˜ao h´a atrito, pode-se aﬁrmar que o valor inicial da acelera¸c˜ao do bloco relativa ao carrinho ´e x	A: kx/m. || B: kx/M. m M || C: kx/(m + M). || D: kx(M −m)/mM. //////////////////////////////////////// || E: kx(M + m)/mM
ITA-MC-2012-SP-FIS-Q008	2012	single_phase	fisica	8	Um corpo movimenta-se numa superf´ıcie horizontal sem atrito, a partir do repouso, devido `a a¸c˜ao cont´ınua de um dispositivo que lhe fornece uma potˆencia mecˆanica constante. Sendo v sua velocidade ap´os certo tempo t, pode-se aﬁrmar que	A: a acelera¸c˜ao do corpo ´e constante. || B: a distˆancia percorrida ´e proporcional a v2. || C: o quadrado da velocidade ´e proporcional a t. √ || D: a for¸ca que atua sobre o corpo ´e proporcional a t. || E: a taxa de varia¸c˜ao temporal da energia cin´etica n˜ao ´e constante
ITA-MC-2012-SP-FIS-Q009	2012	single_phase	fisica	9	Acredita-se que a colis˜ao de um grande asteroide com a Terra tenha causado a extin¸c˜ao dos dinossauros. Para se ter uma id´eia de um impacto dessa ordem, considere um aster´oide esf´erico de ferro, com 2 km de diˆametro, que se encontra em repouso quase no inﬁnito, estando sujeito somente `a a¸c˜ao da gravidade terrestre. Desprezando as for¸cas de atrito atmosf´erico, assinale a op¸c˜ao que expressa a energia liberada no impacto, medida em n´umero aproximado de bombas de hidrogˆenio de 10 megatons de TNT.	A: 1 || B: 10 || C: 500 || D: 50.000 || E: 1.000.000
ITA-MC-2012-SP-FIS-Q010	2012	single_phase	fisica	10	Boa parte das estrelas do Universo formam sistemas bin´arios nos quais duas estrelas giram em torno do centro de massa comum, CM. Considere duas estrelas esf´ericas de um sistema bin´ario em que cada qual descreve uma ´orbita circular em torno desse centro. Sobre tal sistema s˜ao feitas duas aﬁrma¸c˜oes: I. O per´ıodo de revolu¸c˜ao ´e o mesmo para as duas estrelas e depende apenas da distˆancia entre elas, da massa total deste bin´ario e da constante gravitacional. II. Considere que⃗R1 e⃗R2 s˜ao os vetores que ligam o CM ao respectivo centro de cada estrela. Num certo intervalo de tempo ∆t, o raio vetor⃗R1 varre uma certa ´area A. Durante este mesmo intervalo de tempo, o raio vetor⃗R2 tamb´em varre uma ´area igual a A. Diante destas duas proposi¸c˜oes, assinale a alternativa correta.	A: As aﬁrma¸c˜oes I e II s˜ao falsas. || B: Apenas a aﬁrma¸c˜ao I ´e verdadeira. || C: Apenas a aﬁrma¸c˜ao II ´e verdadeira. || D: As aﬁrma¸c˜oes I e II s˜ao verdadeiras, mas a II n˜ao justiﬁca a I. || E: As aﬁrma¸c˜oes I e II s˜ao verdadeiras e, al´em disso, a II justiﬁca a I
ITA-MC-2012-SP-FIS-Q011	2012	single_phase	fisica	11	Um cilindro vazado pode deslizar sem atrito num eixo horizontal no qual se apoia. Preso ao cilindro, h´a um cabo de 40 cm de comprimento tendo uma esfera na ponta, conforme ﬁgura. Uma for¸ca externa faz com que o cilindro adquira um movimento na horizontal do tipo y = y0 sen(2πft). Qual deve ser o valor de f em hertz para que seja m´axima a amplitude das oscila¸c˜oes da esfera? y	A: 0,40 || B: 0,80 || C: 1,3 || D: 2,5 || E: 5,0
ITA-MC-2012-SP-FIS-Q012	2012	single_phase	fisica	12	No interior de um elevador encontra-se um tubo de vidro ﬁno, em forma de U, contendo um l´ıquido sob v´acuo na extremidade vedada, sendo a outra conectada a um recipiente de volume V com ar mantido `a temperatura constante. Com o elevador em repouso, veriﬁca-se uma altura h de 10 cm entre os n´ıveis do l´ıquido em ambos os bra¸cos do tubo. Com o elevador subindo com acelera¸c˜ao constante⃗a (ver ﬁgura), os n´ıveis do l´ıquido sofrem um deslocamento de altura de 1,0 cm. V Pode-se dizer ent˜ao que a acelera¸c˜ao do elevador ´e igual a	A: -1,1 m/s2. h⃗ || B: -0,91 m/s2. 0,91 m/s2. || C: a 1,1 m/s2. || D: elevador → ////////////////////////////// || E: 2,5 m/s2
ITA-MC-2012-SP-FIS-Q013	2012	single_phase	fisica	13	Conforme a ﬁgura, um circuito el´etrico disp˜oe de uma fonte de tens˜ao de 100 V e de dois resistores, cada qual de 0,50 Ω. Um resistor encontra-se imerso no recipiente contendo 2,0 kg de ´agua com temperatura inicial de 20oC, calor espec´ıﬁco 4,18 kJ/kg·oC e calor latente de vaporiza¸c˜ao 2230 kJ/kg. Com a chave S fechada, a corrente el´etrica do circuito faz com que o resistor imerso dissipe calor, que ´e integralmente absorvido pela ´agua. Durante o processo, o sistema ´e isolado termicamente e a temperatura da ´agua permanece sempre homogˆenea. Mantido o resistor imerso durante todo o processo, o tempo necess´ario para vaporizar 1,0 kg de ´agua ´e S 0,50 Ω 100 V	A: 67,0 s. || B: 223 s. || C: 256 s. || D: 446 s. 0,50 Ω || E: 580 s
ITA-MC-2012-SP-FIS-Q014	2012	single_phase	fisica	14	Em uma superf´ıcie l´ıquida, na origem de um sistema de coordenadas encontra-se um emissor de ondas circulares transversais. Bem distante dessa origem, elas tˆem a forma aproximada dada por h1(x, y, t) = h0 sen (2π(r/λ −ft)), em que λ ´e o comprimento de onda, f ´e a frequˆencia e r, a distˆancia de um ponto da onda at´e a origem. Uma onda plana transversal com a forma h2(x, y, t) = h0 sen(2π(x/λ−ft)) superp˜oe-se `a primeira, conforme a ﬁgura. Na situa¸c˜ao descrita, podemos aﬁrmar, sendo Z o conjunto dos n´umeros inteiros, que	A: nas posi¸c˜oes (y2 P/(2nλ)−nλ/8, yP) as duas on- y das est˜ao em fase se n ∈Z. || B: nas posi¸c˜oes (y2 P/(2nλ)−nλ/2, yP) as duas on- (xP, yP) das est˜ao em oposi¸c˜ao de fase se n ∈Z e n̸ = 0. || C: nas posi¸c˜oes (y2 P/(2nλ) −(n + 1/2)λ/2, yP) as x duas ondas est˜ao em oposi¸c˜ao de fase se n ∈Z e n̸ = 0. || D: nas posi¸c˜oes (y2 P/((2n+1)λ)−(n+1/2)λ/2, yP) as duas ondas est˜ao em oposi¸c˜ao de fase se n ∈Z. || E: na posi¸c˜ao (2y2 P/λ −λ/8, yP) a diferen¸ca de fase entre as ondas ´e de 45o
ITA-MC-2012-SP-FIS-Q015	2012	single_phase	fisica	15	Um capacitor de placas paralelas de ´area A e distˆancia 3h possui duas placas met´alicas idˆenticas, de espessura h e ´area A cada uma. Compare a capacitˆancia C deste capacitor com a capacitˆancia C0 que ele teria sem as duas placas met´alicas.	A: C = C0 || B: C > 4C0 h 3h || C: 0 < C < C0 h || D: C0 < C < 2C0 || E: 2C0 < C < 4C0
ITA-MC-2012-SP-FIS-Q016	2012	single_phase	fisica	16	A ﬁgura mostra uma regi˜ao espacial de campo el´etrico uniforme de m´odulo E = 20 N/C. Uma carga Q = 4 C ´e deslocada com velocidade constante ao longo do per´ımetro do quadrado de lado L = 1 m, sob a¸c˜ao de uma for¸ca⃗F igual e contr´aria `a for¸ca coulombiana que atua na carga Q. Considere, ent˜ao, as seguintes aﬁrma¸c˜oes: I. O trabalho da for¸ca⃗F para deslocar a carga Q do ponto 1 para 2 ´e o mesmo do dispendido no seu deslocamento ao longo do caminho fechado 1-2-3-4-1. II. O trabalho de⃗F para deslocar a carga Q de 2 para 3 ´e maior que o para desloc´a-la de 1 para 2. ´E nula a soma do trabalho da for¸ca⃗F para deslocar a carga Q de 2 para 3 com seu trabalho para III. desloc´a-la de 4 para 1. L⃗ Ent˜ao, pode-se aﬁrmar que 4 3 E E⃗	A: todas s˜ao corretas. || B: todas s˜ao incorretas. || C: apenas a II ´e correta. Q⃗F || D: apenas a I ´e incorreta. 2 1 || E: apenas a II e III s˜ao corretas
ITA-MC-2012-SP-FIS-Q017	2012	single_phase	fisica	17	Uma fonte luminosa uniforme no v´ertice de um cone reto tem iluminamento energ´etico (ﬂuxo energ´etico por unidade de ´area) HA na ´area A da base desse cone. O iluminamento incidente numa se¸c˜ao desse cone que forma ˆangulo de 30o com a sua base, e de proje¸c˜ao vertical S sobre esta, ´e igual a √	A: AHA/S. || B: SHA/A. || C: AHA/2S. || D: 3AHA/2S || E: 2AHA/ 3S. √
ITA-MC-2012-SP-FIS-Q018	2012	single_phase	fisica	18	Alguns tipos de sensores piezorresistivos podem ser usados na confec¸c˜ao de sensores de press˜ao baseados em pontes de Wheatstone. Suponha que o resistor Rx do circuito da ﬁgura seja um piezorresistor com varia¸c˜ao de resistˆencia dada por Rx = kp + 10 Ω, em que k = 2,0 × 10−4 Ω/Pa e p, a press˜ao. Usando este piezorresistor na constru¸c˜ao de um sensor para medir press˜oes na faixa de 0,10 atm a 1,0 atm, assinale a faixa de valores do resistor R1 para que a ponte de Wheatstone seja balanceada. S˜ao dados: R2 = 20 Ωe R3 = 15 Ω. R3 Rx	A: De R1min = 25 Ω a R1max = 30 Ω G || B: De R1min = 20 Ω a R1max = 30 Ω || C: De R1min = 10 Ω a R1max = 25 Ω R1 R2 || D: De R1min = 9, 0 Ωa R1max = 23 Ω || E: De R1min = 7, 7 Ωa R1max = 9, 0 Ω
ITA-MC-2012-SP-FIS-Q019	2012	single_phase	fisica	19	Assinale em qual das situa¸c˜oes descritas nas op¸c˜oes abaixo as linhas de campo magn´etico formam circunferˆencias no espa¸co.	A: Na regi˜ao externa de um toroide. || B: Na regi˜ao interna de um solenoide. || C: Pr´oximo a um ´ıma com formato esf´erico. || D: Ao redor de um ﬁo retil´ıneo percorrido por corrente el´etrica. || E: Na regi˜ao interna de uma espira circular percorrida por corrente el´etrica
ITA-MC-2012-SP-FIS-Q020	2012	single_phase	fisica	20	Considere as seguintes aﬁrma¸c˜oes: I. As energias do ´atomo de Hidrogˆenio do modelo de Bohr satisfazem `a rela¸c˜ao, En = −13,6/n2 eV, com n = 1, 2, 3, · · ·; portanto, o el´etron no estado fundamental do ´atomo de Hidrogˆenio pode absorver energia menor que 13,6 eV. II. N˜ao existe um limiar de frequˆencia de radia¸c˜ao no efeito fotoel´etrico. III. O modelo de Bohr, que resulta em energias quantizadas, viola o princ´ıpio da incerteza de Heisenberg. Ent˜ao, pode-se aﬁrmar que	A: apenas a II ´e incorreta. || B: apenas a I e II s˜ao corretas. || C: apenas a I e III s˜ao incorretas. As quest˜oes dissertativas, numeradas de 21 a 30, devem ser desenvolvidas, justiﬁcadas e respondidas no caderno de solu¸c˜oes || D: apenas a I ´e incorreta. || E: todas s˜ao incorretas.
ITA-MC-2012-SP-ING-Q001	2012	single_phase	ingles	1	Para estar adequada ao contexto em que aparece, a palavra effective (linha 1), deve ser acrescida de	A: fully. || B: by. || C: ness. || D: ful. || E: lessly
ITA-MC-2012-SP-ING-Q002	2012	single_phase	ingles	2	A opção que descreve a palavra empathy é	A: essentially compassion. || B: walking in another’s shoes. || C: an admirable trait. || D: a band-aid on more systemic problems. || E: societal and educational issues
ITA-MC-2012-SP-ING-Q003	2012	single_phase	ingles	3	Segundo o texto,	A: é difícil incluir os alunos de ensino médio nos empathy training programs, por serem mais velhos e demandarem uma abordagem diferenciada. || B: o componente mais importante na empatia é a relação familiar. || C: simpatia está estritamente relacionada à empatia. || D: é inútil trabalhar o conceito de empatia anteriormente à pré-adolescência. || E: há, provavelmente, fatores mais determinantes para a prática de bullying do que a falta de empatia. As questões 4 e 5 referem-se ao texto abaixo. THE WORLDS OF To see the world in a grain of sand, INFINITIES And a heaven in a wildflower; Hold infinity in the palm of you hand, And eternity in an hour. – William Blake 1 Infinity has stimulated imaginations for thousands of years. It is an idea drawn upon by theologians, poets, artists, philosophers, writers, scientists, mathematicians – an idea that has perplexed and intrigued – an idea that remains illusive. Infinity has taken on different identities in different fields of thought. In early times, the idea of infinity was, rightly or wrongly, linked to large numbers. People of antiquity experienced a feeling of the infinite by gazing at stars and planets or at grains of sand on a beach. Ancient 5 philosophers and mathematicians such as Zeno, Anaxagoras, Democritus, Aristotle, Archimedes pondered, posed and argued the ideas that infinity presented. Aristotle proposed the ideas of potential and actual infinities. He argued that only potential infinity existed. In The Sand Reckoner Archimedes dispelled the idea that the number of grains of sand on a beach are infinite by actually determining a method for calculating the number on all the beaches of the earth. 10 Infinity has been the culprit in many paradoxes. Zeno’s paradoxes of Achilles and the tortoise and the Dichotomy have perplexed readers for centuries. Galileo’s paradoxes dealing with segments, points, and infinite sets should also be noted. The list of mathematicians with their discoveries and uses or misuses of infinity extends through the centuries. (…). Texto adaptado de PAPPAS, T. ―The Magic of Mathematics: Discovering the Spell of Mathematics‖, 1994
ITA-MC-2012-SP-ING-Q004	2012	single_phase	ingles	4	Segundo o texto, a ideia de infinito	A: embora atraia a atenção de poetas, artistas e filósofos é explorada, mais especificamente, por matemáticos e cientistas. || B: tem propiciado discussões e descobertas desde a antiguidade. || C: é sempre relacionada a grandes números. || D: deixou de ser ilusória a partir do método desenvolvido por Arquimedes. || E: foi abordada, de forma semelhante, por diferentes campos do saber
